index,pred_class,true_bbox,cam_bboxes,resnet_iou
Russian_Blue_81,27,"[5.824, 30.688, 212.352, 155.008]","[115, 65, 93, 102]",0.2881858492189588
Abyssinian_88,0,"[0.0, 39.616, 191.296, 148.736]","[58, 40, 111, 108]",0.421332293639501
basset_hound_60,3,"[99.904, 39.344, 81.536, 144.704]","[95, 79, 110, 108]",0.5667287625189531
boxer_59,1,"[37.448, 24.64, 133.504, 198.912]","[32, 35, 155, 121]",0.5540427944466659
Persian_86,23,"[38.344, 39.872, 131.264, 184.12800000000001]","[33, 57, 128, 121]",0.5980566944020956
Sphynx_4,33,"[86.2253052164262, 20.137624861265262, 66.3795782463929, 182.73029966703663]","[65, 16, 125, 130]",0.41721578518572433
staffordshire_bull_terrier_38,34,"[78.4, 38.752, 145.15200000000002, 156.352]","[80, 48, 144, 138]",0.8705232906532977
scottish_terrier_59,30,"[63.984, 34.048, 92.736, 126.784]","[62, 56, 113, 100]",0.6727877943349093
scottish_terrier_20,30,"[46.368, 4.48, 140.672, 219.52]","[62, 25, 112, 104]",0.3771981950195911
wheaten_terrier_9,35,"[57.608000000000004, 20.608, 128.576, 203.392]","[44, 34, 180, 151]",0.5724370054359882
leonberger_191,19,"[41.44, 4.032, 137.088, 219.072]","[55, 22, 132, 140]",0.5539687626626042
american_bulldog_28,1,"[80.00800000000001, 25.984, 75.712, 145.15200000000002]","[68, 0, 92, 129]",0.5179601121685983
leonberger_81,19,"[17.92, 50.368, 193.088, 141.568]","[28, 44, 120, 100]",0.39986274385614395
american_pit_bull_terrier_84,14,"[29.12, 29.688, 181.44, 164.416]","[31, 72, 164, 97]",0.533259335119657
yorkshire_terrier_7,30,"[64.96000000000001, 66.608, 75.712, 78.848]","[68, 64, 114, 95]",0.5176330824391641
Sphynx_237,10,"[4.71578947368421, 29.505263157894735, 213.38947368421051, 168.5894736842105]","[113, 0, 111, 132]",0.2703017462360654
British_Shorthair_265,27,"[0.29396325459317585, 28.293963254593177, 223.41207349081364, 130.51968503937007]","[69, 47, 128, 105]",0.46091051107498476
pug_193,25,"[0.0, 42.93333333333334, 214.29333333333335, 152.32]","[96, 84, 128, 101]",0.35535638302664957
Persian_266,29,"[9.625, 61.90625, 170.84375, 105.0]","[100, 44, 102, 109]",0.3373868827728659
Siamese_56,6,"[0.896, 29.344, 223.104, 166.208]","[22, 32, 112, 121]",0.3654635871170473
Egyptian_Mau_33,11,"[33.81132075471698, 60.1542730299667, 179.24972253052164, 101.93118756936738]","[42, 72, 107, 108]",0.4774691757268408
newfoundland_96,22,"[49.544, 0.0, 124.544, 205.632]","[65, 0, 116, 150]",0.6140721457422295
beagle_25,4,"[34.048, 48.16, 105.28, 141.12]","[71, 35, 101, 103]",0.3210302093210335
Sphynx_29,33,"[0.0, 28.896, 209.66400000000002, 163.968]","[57, 59, 131, 139]",0.500304773705779
pomeranian_39,24,"[57.344, 53.864000000000004, 135.296, 167.104]","[68, 58, 94, 96]",0.39914186650105243
British_Shorthair_59,9,"[62.272, 47.304, 161.728, 125.44]","[63, 81, 142, 111]",0.5658901908317377
beagle_93,4,"[29.568, 41.480000000000004, 142.912, 129.472]","[33, 59, 141, 112]",0.8359225701049214
pug_30,25,"[39.168, 6.272, 138.88, 195.328]","[39, 0, 185, 147]",0.5619756760107757
Egyptian_Mau_69,5,"[37.448, 38.976, 132.608, 152.768]","[72, 45, 127, 122]",0.502863395077164
keeshond_8,18,"[57.53333333333333, 21.46666666666667, 127.86666666666667, 201.6]","[57, 24, 126, 134]",0.6504035685695186
saint_bernard_31,28,"[77.056, 75.08, 89.152, 101.248]","[65, 69, 105, 98]",0.7368404346227769
scottish_terrier_73,30,"[72.0, 18.666666666666668, 98.46666666666667, 205.33333333333334]","[55, 40, 109, 116]",0.48092676341816115
miniature_pinscher_95,33,"[55.368, 17.92, 112.896, 206.08]","[50, 0, 149, 162]",0.5223935292022956
Ragdoll_94,26,"[67.016, 62.272, 113.34400000000001, 138.43200000000002]","[65, 56, 120, 126]",0.787149728164608
boxer_197,8,"[69.888, 69.21600000000001, 74.816, 77.952]","[81, 70, 95, 100]",0.4719509507362386
english_setter_50,13,"[25.984, 62.984, 147.84, 108.864]","[50, 87, 119, 97]",0.5756328474999168
wheaten_terrier_57,35,"[9.408, 28.448, 201.15200000000002, 152.768]","[73, 34, 151, 123]",0.5224973654285472
leonberger_68,19,"[9.584, 4.48, 202.94400000000002, 219.52]","[24, 35, 162, 164]",0.596360063825503
scottish_terrier_87,30,"[71.68, 37.0, 110.208, 148.736]","[60, 42, 104, 111]",0.5793363601996044
great_pyrenees_200,15,"[103.04, 23.792, 107.072, 176.512]","[98, 24, 126, 106]",0.5428923531938418
Ragdoll_234,26,"[55.25333333333334, 59.36, 92.58666666666667, 135.14666666666668]","[59, 61, 92, 106]",0.7329725271582237
Abyssinian_33,0,"[23.89333333333333, 59.4, 151.32444444444445, 115.98222222222222]","[55, 77, 119, 95]",0.6441248479173053
saint_bernard_71,28,"[37.448, 24.192, 139.776, 168.448]","[43, 33, 116, 105]",0.5173075553103811
newfoundland_192,22,"[0.0, 31.584, 222.656, 154.112]","[47, 44, 137, 110]",0.4391798368223102
beagle_97,4,"[5.376, 56.232, 170.68800000000002, 126.336]","[29, 70, 156, 124]",0.6797712821670127
chihuahua_46,10,"[43.824, 48.384, 128.12800000000001, 142.464]","[32, 46, 102, 93]",0.4175842509907009
american_pit_bull_terrier_69,2,"[0.0, 29.792, 224.0, 165.76]","[98, 89, 126, 96]",0.3257722007722008
leonberger_29,19,"[68.992, 38.792, 130.368, 147.392]","[71, 52, 130, 111]",0.7345354190575017
saint_bernard_68,28,"[20.16, 75.488, 120.06400000000001, 82.432]","[64, 63, 97, 91]",0.4697549939523459
german_shorthaired_51,14,"[59.912, 40.32, 106.624, 153.216]","[47, 60, 118, 109]",0.645550585743973
boxer_37,8,"[0.448, 49.096000000000004, 200.256, 105.72800000000001]","[58, 69, 127, 109]",0.45196714622107553
great_pyrenees_21,15,"[8.866666666666667, 47.2, 201.6, 130.2]","[25, 50, 159, 102]",0.6178681149879308
yorkshire_terrier_198,36,"[17.92, 39.647999999999996, 143.808, 149.184]","[58, 44, 124, 114]",0.49758305605941666
wheaten_terrier_53,30,"[0.448, 43.376, 159.04, 142.016]","[37, 76, 109, 99]",0.47776909031929293
Birman_55,6,"[53.01941747572816, 9.423948220064725, 131.93527508090617, 192.10355987055019]","[39, 75, 105, 123]",0.41340106902003926
chihuahua_7,1,"[84.224, 90.24000000000001, 85.568, 67.648]","[76, 70, 97, 99]",0.6027808043319796
staffordshire_bull_terrier_92,34,"[64.70400000000001, 46.144, 109.76, 160.38400000000001]","[36, 52, 139, 114]",0.597629820490049
great_pyrenees_75,15,"[28.896, 14.784, 145.15200000000002, 181.44]","[81, 0, 97, 112]",0.3212884037627473
Russian_Blue_34,27,"[11.0, 35.392, 199.36, 188.16]","[78, 57, 116, 109]",0.337069267915834
miniature_pinscher_40,21,"[90.048, 36.064, 75.264, 159.936]","[73, 40, 92, 106]",0.5738672850429893
Persian_36,23,"[0.0, 53.536, 223.552, 142.464]","[0, 62, 154, 121]",0.5850896255673973
yorkshire_terrier_63,36,"[46.408, 16.128, 137.088, 193.536]","[57, 45, 123, 140]",0.6490407216127191
english_cocker_spaniel_56,12,"[39.872, 53.576, 114.24000000000001, 132.16]","[52, 63, 109, 103]",0.6653542705355935
american_pit_bull_terrier_87,4,"[61.824, 57.16, 81.536, 124.992]","[59, 42, 90, 103]",0.5823230297147609
wheaten_terrier_40,35,"[39.24, 32.256, 146.496, 191.744]","[54, 39, 146, 133]",0.5842858867987176
english_setter_83,13,"[4.032, 66.568, 175.616, 101.248]","[30, 65, 102, 101]",0.5653102334134569
Bombay_97,7,"[28.87111111111111, 27.0, 194.6311111111111, 161.77777777777777]","[110, 61, 114, 98]",0.35271748471529946
Ragdoll_36,26,"[37.448, 52.864000000000004, 142.016, 171.136]","[47, 67, 131, 133]",0.7168764001814412
boxer_67,8,"[0.0, 21.688, 222.656, 136.64000000000001]","[75, 35, 130, 114]",0.4871199848808474
Bengal_19,5,"[59.584, 39.424, 116.928, 143.808]","[87, 76, 110, 109]",0.4997519223444196
english_setter_35,13,"[10.752, 18.823999999999998, 212.352, 190.848]","[37, 89, 93, 101]",0.23177167188635123
Bombay_95,7,"[28.896, 2.688, 167.104, 220.864]","[40, 67, 143, 116]",0.44945089295771923
Siamese_28,32,"[2.688, 71.456, 178.304, 120.96000000000001]","[108, 77, 116, 116]",0.3167178863186181
pug_92,25,"[49.728, 59.400000000000006, 59.584, 104.384]","[49, 56, 102, 94]",0.5186042637884806
scottish_terrier_51,30,"[98.11200000000001, 53.984, 84.672, 142.016]","[83, 76, 103, 100]",0.6110158312308323
Bombay_87,7,"[12.992, 64.28800000000001, 150.976, 113.34400000000001]","[81, 74, 108, 98]",0.4155744696947596
Siamese_46,32,"[70.152, 16.576, 115.136, 207.424]","[42, 0, 127, 130]",0.38422363264691267
Sphynx_246,27,"[74.99065420560747, 21.98130841121495, 141.83177570093457, 193.64485981308408]","[70, 28, 83, 105]",0.2926498803028441
boxer_94,8,"[16.128, 29.344, 206.08, 166.656]","[27, 32, 150, 118]",0.5153668344090792
Birman_1,26,"[64.736, 38.976, 103.04, 185.024]","[58, 42, 128, 114]",0.5361201376468153
saint_bernard_55,28,"[3.136, 59.36, 215.936, 132.16]","[0, 47, 124, 99]",0.34511579501991874
samoyed_3,29,"[45.512, 1.792, 120.06400000000001, 219.52]","[66, 0, 111, 111]",0.3911273605860459
pug_61,25,"[28.224, 45.2, 195.776, 145.6]","[0, 86, 224, 117]",0.5999979038276109
miniature_pinscher_74,21,"[35.448, 8.064, 147.392, 210.56]","[66, 25, 105, 105]",0.355245687285779
Abyssinian_36,0,"[78.4, 39.666666666666664, 69.06666666666666, 155.4]","[77, 47, 82, 123]",0.6893350730621173
american_bulldog_98,1,"[33.376, 75.264, 113.34400000000001, 148.736]","[80, 58, 100, 108]",0.2802159874928865
wheaten_terrier_44,35,"[60.480000000000004, 65.184, 91.84, 119.616]","[57, 65, 105, 99]",0.7375100233460908
leonberger_83,19,"[23.296, 46.816, 190.4, 148.288]","[41, 35, 120, 114]",0.41353360738923556
scottish_terrier_33,36,"[73.688, 33.152, 110.656, 149.632]","[74, 59, 130, 131]",0.685379084574666
american_bulldog_44,1,"[44.616, 24.192, 134.4, 150.08]","[36, 17, 121, 116]",0.556375225292441
samoyed_59,29,"[81.536, 47.088, 84.672, 87.808]","[66, 19, 92, 102]",0.5060866490194416
wheaten_terrier_25,35,"[59.504000000000005, 44.800000000000004, 116.48, 179.20000000000002]","[46, 52, 150, 132]",0.607773243708874
leonberger_8,19,"[0.0, 55.368, 148.736, 131.264]","[17, 52, 116, 117]",0.6618995127027641
beagle_90,4,"[38.344, 23.744, 146.94400000000002, 199.808]","[27, 39, 150, 120]",0.541592089254043
basset_hound_53,3,"[11.200000000000001, 0.896, 206.528, 222.656]","[45, 37, 140, 128]",0.3896948471118
japanese_chin_41,17,"[41.664, 42.064, 174.272, 138.88]","[67, 47, 92, 106]",0.4029269992265918
Bombay_30,7,"[6.72, 31.584, 217.28, 134.848]","[42, 42, 106, 104]",0.3762486431021358
newfoundland_93,22,"[34.048, 57.568, 126.784, 114.688]","[43, 74, 132, 106]",0.6828527064832883
german_shorthaired_73,14,"[88.072, 43.456, 93.632, 173.824]","[75, 49, 101, 105]",0.5231422533657405
Birman_19,6,"[52.864000000000004, 45.96, 116.48, 137.536]","[84, 29, 108, 115]",0.41683343871898654
japanese_chin_64,17,"[26.432000000000002, 28.896, 197.568, 167.104]","[30, 61, 139, 116]",0.48839289824007137
samoyed_90,29,"[56.0, 37.0, 168.0, 148.288]","[54, 44, 140, 122]",0.6692535779387052
pug_4,25,"[37.448, 21.952, 147.392, 185.472]","[53, 33, 148, 115]",0.5193131030460385
american_pit_bull_terrier_70,2,"[39.647999999999996, 30.912, 131.264, 167.104]","[40, 42, 127, 117]",0.6774185774946822
Russian_Blue_68,27,"[56.896, 41.44, 157.248, 142.016]","[52, 46, 135, 133]",0.7529002877832133
havanese_19,16,"[48.2, 18.368000000000002, 131.712, 190.4]","[58, 24, 109, 103]",0.4476838567059477
english_setter_55,13,"[39.344, 0.0, 140.672, 224.0]","[66, 35, 135, 144]",0.4754487866173925
shiba_inu_21,31,"[0.0, 28.0, 185.024, 166.656]","[65, 29, 91, 106]",0.3128226840900384
scottish_terrier_89,30,"[0.896, 32.480000000000004, 202.496, 146.94400000000002]","[79, 48, 117, 110]",0.43252402955367875
english_setter_80,13,"[22.400000000000002, 45.064, 201.6, 133.504]","[40, 32, 184, 108]",0.5958153804241292
Bombay_29,7,"[21.000000000000004, 57.68000000000001, 201.74, 137.76000000000002]","[80, 70, 117, 90]",0.37889006756203597
boxer_195,8,"[53.312, 75.488, 108.416, 90.496]","[39, 74, 99, 98]",0.6467835488764809
saint_bernard_53,28,"[66.752, 24.72, 155.008, 176.512]","[83, 51, 122, 108]",0.4815653576503516
saint_bernard_3,28,"[42.112, 40.544, 139.776, 154.56]","[82, 37, 104, 96]",0.4131632270437019
english_cocker_spaniel_25,22,"[37.896, 23.296, 147.392, 200.704]","[42, 21, 120, 131]",0.5172698597973184
wheaten_terrier_45,35,"[69.44, 56.672, 122.75200000000001, 126.336]","[60, 55, 124, 107]",0.7221214464275983
english_setter_56,13,"[0.0, 46.512, 223.552, 140.224]","[64, 35, 115, 130]",0.4170677885222299
Siamese_66,32,"[98.336, 58.688, 97.21600000000001, 165.312]","[102, 59, 83, 103]",0.5319529100932643
chihuahua_75,10,"[0.0, 32.032, 224.0, 163.968]","[62, 47, 120, 114]",0.3724594345935096
boxer_96,8,"[0.448, 8.344, 223.552, 207.424]","[58, 41, 142, 120]",0.36747857684779356
basset_hound_86,3,"[80.19200000000001, 89.55199999999999, 63.616, 81.536]","[70, 72, 90, 113]",0.5100289258603736
german_shorthaired_22,14,"[51.784, 3.584, 120.96000000000001, 214.144]","[58, 34, 108, 115]",0.4794837652634275
shiba_inu_41,31,"[29.568, 37.856, 139.328, 140.672]","[38, 44, 186, 114]",0.5765585112829141
Siamese_233,32,"[28.493333333333332, 1.4933333333333334, 167.25333333333333, 221.01333333333335]","[34, 45, 145, 114]",0.44717714302027517
Birman_94,27,"[48.384, 47.752, 125.44, 80.64]","[106, 43, 87, 93]",0.4293994762836444
British_Shorthair_31,27,"[0.0, 57.608000000000004, 221.312, 115.584]","[55, 45, 134, 122]",0.5375410333585212
Birman_21,6,"[0.448, 67.016, 190.4, 115.136]","[98, 57, 106, 111]",0.3856641083548161
Abyssinian_31,0,"[45.36, 1.6800000000000002, 127.68, 221.20000000000002]","[72, 49, 115, 156]",0.5181440351425299
american_bulldog_24,1,"[52.232, 24.64, 128.12800000000001, 192.64000000000001]","[60, 19, 115, 119]",0.5146385233711231
beagle_60,4,"[51.784, 51.968, 113.34400000000001, 137.088]","[63, 37, 118, 111]",0.5208875929306376
havanese_198,16,"[51.336, 82.432, 113.34400000000001, 109.312]","[48, 85, 116, 101]",0.8941028520326025
wheaten_terrier_200,35,"[70.336, 64.88, 88.70400000000001, 120.512]","[57, 62, 136, 106]",0.5731753570984688
pug_9,25,"[50.056, 83.328, 56.896, 96.768]","[50, 80, 88, 99]",0.6203706415984019
japanese_chin_42,17,"[58.056, 33.6, 112.0, 185.92000000000002]","[61, 30, 118, 112]",0.5320913597260406
basset_hound_9,3,"[0.0, 43.68, 155.45600000000002, 152.32]","[59, 38, 119, 111]",0.38006013473148875
Abyssinian_50,0,"[37.0, 0.0, 148.288, 217.28]","[47, 38, 123, 113]",0.4313778032859514
Bengal_23,5,"[18.368000000000002, 47.448, 204.73600000000002, 113.792]","[18, 64, 173, 98]",0.7154073658170482
newfoundland_27,22,"[47.936, 61.6, 131.264, 133.952]","[42, 61, 105, 116]",0.6236391709183607
Abyssinian_29,0,"[69.30000000000001, 24.360000000000003, 117.60000000000001, 136.92000000000002]","[69, 47, 91, 112]",0.6295725570224755
British_Shorthair_53,26,"[62.272, 41.480000000000004, 161.728, 144.256]","[43, 37, 119, 134]",0.490024025302055
havanese_54,16,"[45.616, 30.016000000000002, 139.328, 193.984]","[40, 52, 137, 109]",0.5181291910643847
Bombay_88,7,"[6.720000000000001, 28.0, 164.64000000000001, 166.88000000000002]","[62, 44, 117, 109]",0.4210925951538475
Maine_Coon_70,20,"[0.0, 37.0, 202.94400000000002, 149.184]","[48, 77, 131, 110]",0.4707617432069363
english_cocker_spaniel_195,16,"[34.048, 45.472, 172.032, 146.048]","[65, 31, 99, 92]",0.289004103226945
boxer_90,8,"[2.24, 52.232, 171.136, 133.056]","[38, 64, 127, 124]",0.6663859953639052
pomeranian_54,24,"[62.272, 38.304, 116.928, 146.94400000000002]","[60, 38, 123, 112]",0.7297335290993721
staffordshire_bull_terrier_60,2,"[10.304, 54.472, 124.096, 131.264]","[0, 61, 124, 104]",0.6810907077338897
newfoundland_63,22,"[5.376, 28.448, 213.696, 164.416]","[0, 60, 224, 141]",0.7408054096453006
Ragdoll_90,26,"[42.56, 64.144, 128.576, 141.568]","[55, 68, 135, 120]",0.6809522913670127
havanese_84,16,"[38.344, 20.16, 144.704, 175.168]","[46, 57, 117, 106]",0.4892788233209558
Bengal_70,5,"[39.2, 46.592, 113.792, 137.088]","[45, 71, 109, 118]",0.7468578004321582
american_bulldog_71,1,"[55.775999999999996, 26.88, 76.16, 183.68]","[37, 0, 105, 139]",0.4259942684188086
Sphynx_98,33,"[60.336, 11.200000000000001, 94.08, 198.912]","[57, 17, 126, 126]",0.5213893785535169
Persian_22,23,"[0.0, 56.712, 186.816, 128.12800000000001]","[87, 64, 116, 113]",0.43776989182439463
american_bulldog_84,1,"[54.208, 28.448, 129.472, 167.552]","[46, 75, 98, 109]",0.43329836032524627
basset_hound_57,3,"[150.528, 96.688, 73.47200000000001, 47.04]","[72, 60, 109, 106]",0.10557799527426362
Bengal_94,5,"[10.304, 43.136, 213.248, 106.176]","[32, 74, 150, 112]",0.4013782950335498
pug_22,8,"[40.768, 22.92, 182.336, 194.88]","[50, 67, 129, 114]",0.41386134751282533
pomeranian_35,23,"[48.608000000000004, 46.592, 106.624, 148.288]","[47, 60, 117, 109]",0.6859866612059417
pug_23,25,"[18.272, 21.056, 183.68, 190.4]","[30, 37, 152, 119]",0.5172038327526132
British_Shorthair_61,27,"[58.016000000000005, 30.464000000000002, 99.904, 181.44]","[68, 0, 116, 166]",0.483719301689547
pug_63,25,"[1.344, 62.088, 189.056, 120.96000000000001]","[72, 65, 113, 98]",0.48425295111462174
staffordshire_bull_terrier_65,34,"[4.928, 84.03999999999999, 204.288, 65.856]","[45, 72, 138, 100]",0.5002970877285221
Siamese_86,32,"[24.192, 43.68, 199.808, 128.12800000000001]","[29, 41, 100, 108]",0.407128232034708
japanese_chin_193,36,"[57.792, 63.192, 140.672, 105.28]","[46, 51, 103, 97]",0.4532560492686193
beagle_39,4,"[31.808, 65.184, 122.75200000000001, 129.92000000000002]","[68, 59, 112, 97]",0.41481038399783426
chihuahua_82,21,"[78.4, 38.448, 64.96000000000001, 121.408]","[50, 72, 106, 103]",0.43574035019858137
Abyssinian_44,0,"[10.181818181818182, 7.751515151515152, 157.93131313131315, 207.03030303030303]","[50, 63, 131, 105]",0.36422884363631375
german_shorthaired_84,14,"[0.0, 69.36, 172.928, 117.376]","[58, 77, 109, 106]",0.569229945839626
leonberger_38,19,"[92.96000000000001, 76.608, 99.904, 146.496]","[76, 68, 99, 95]",0.4180750393722463
Siamese_99,32,"[4.032, 32.616, 166.208, 165.312]","[51, 64, 130, 128]",0.5289737051270239
english_setter_70,13,"[28.224, 39.056, 175.168, 154.56]","[68, 34, 124, 94]",0.39814778533081324
boxer_21,8,"[0.0, 41.480000000000004, 217.28, 143.36]","[85, 67, 110, 113]",0.3990463876433305
japanese_chin_75,17,"[167.552, 28.448, 56.448, 163.52]","[41, 64, 126, 100]",0.0
Abyssinian_96,0,"[86.688, 54.208, 72.128, 157.696]","[74, 75, 101, 107]",0.5335943623613301
Russian_Blue_62,27,"[70.336, 63.984, 76.608, 122.75200000000001]","[61, 71, 88, 115]",0.8222914720677404
Egyptian_Mau_90,11,"[37.536842105263155, 4.126315789473684, 133.22105263157894, 211.0315789473684]","[47, 45, 117, 153]",0.6367324497375705
Persian_70,23,"[53.128, 38.528, 126.784, 172.48]","[40, 75, 123, 123]",0.5755045562472252
pug_37,25,"[76.16, 43.272, 86.016, 91.84]","[93, 57, 97, 97]",0.4538739713519045
Birman_80,6,"[13.44, 24.240000000000002, 185.472, 160.38400000000001]","[89, 60, 98, 105]",0.34592024431220136
great_pyrenees_32,15,"[7.168, 57.568, 109.312, 137.088]","[0, 48, 119, 109]",0.6360946954223163
newfoundland_193,22,"[0.0, 80.904, 148.288, 105.28]","[73, 66, 91, 99]",0.3461808520476188
Siamese_76,32,"[42.784, 4.928, 142.912, 205.184]","[35, 44, 123, 113]",0.43106557642393833
Abyssinian_228,0,"[1.4933333333333334, 28.0, 197.12, 168.0]","[44, 72, 144, 133]",0.5188863471517045
yorkshire_terrier_22,36,"[34.048, 37.448, 182.784, 148.288]","[34, 44, 151, 137]",0.7627986226626257
miniature_pinscher_25,21,"[45.696, 39.647999999999996, 102.592, 151.872]","[57, 58, 96, 111]",0.6292250899878302
newfoundland_34,22,"[42.608000000000004, 31.36, 155.45600000000002, 191.744]","[52, 63, 150, 132]",0.6357454630628167
shiba_inu_76,31,"[73.92, 39.688, 82.432, 146.048]","[66, 62, 123, 109]",0.5458429225949192
japanese_chin_58,17,"[54.656, 37.408, 119.616, 125.44]","[48, 36, 133, 120]",0.8454252610763192
havanese_95,16,"[40.376, 12.544, 139.328, 170.24]","[68, 35, 116, 101]",0.4671080095859451
yorkshire_terrier_89,36,"[54.656, 48.2, 151.424, 136.64000000000001]","[43, 49, 118, 116]",0.5596374322572124
saint_bernard_38,28,"[86.384, 34.944, 63.168, 151.872]","[47, 33, 89, 99]",0.3543718335231938
pug_44,25,"[50.44, 28.224, 135.296, 195.328]","[45, 53, 144, 104]",0.5148039960868753
havanese_74,16,"[10.752, 42.336, 213.248, 114.24000000000001]","[44, 81, 180, 105]",0.45868854275939897
wheaten_terrier_54,35,"[31.584, 47.488, 101.248, 173.376]","[46, 40, 102, 118]",0.479942995749226
Siamese_85,32,"[82.856, 11.648, 102.144, 197.568]","[89, 21, 103, 115]",0.5260803927754639
scottish_terrier_79,30,"[27.232, 2.688, 133.504, 169.792]","[21, 30, 109, 103]",0.4541051722869405
Abyssinian_221,0,"[8.96, 26.46666666666667, 182.93333333333334, 176.21333333333334]","[40, 54, 140, 115]",0.4994525806690714
scottish_terrier_40,30,"[27.133333333333333, 7.933333333333334, 175.0, 216.06666666666666]","[29, 43, 142, 133]",0.4994754705337859
samoyed_85,29,"[71.68, 28.896, 100.352, 155.904]","[73, 27, 91, 118]",0.6679471550915311
saint_bernard_20,28,"[150.08, 109.536, 73.92, 77.952]","[140, 105, 84, 101]",0.6791857425742573
Russian_Blue_85,27,"[60.032000000000004, 42.824, 163.968, 142.912]","[67, 82, 130, 116]",0.5388384690545621
pomeranian_85,24,"[37.0, 27.776, 148.288, 195.776]","[49, 27, 134, 110]",0.5023479577842207
american_pit_bull_terrier_97,1,"[39.872, 28.0, 176.512, 168.0]","[21, 32, 105, 100]",0.273064931929067
Persian_30,23,"[23.344, 0.448, 176.512, 223.552]","[33, 31, 191, 138]",0.5381007291176583
miniature_pinscher_71,21,"[44.800000000000004, 64.776, 102.144, 97.664]","[66, 59, 113, 120]",0.5057628706502416
staffordshire_bull_terrier_58,1,"[26.896, 1.792, 164.864, 221.312]","[35, 31, 143, 125]",0.4899088161616191
staffordshire_bull_terrier_34,34,"[78.848, 53.16, 77.952, 103.936]","[61, 51, 102, 107]",0.7423510236393627
Siamese_92,32,"[0.0, 49.056, 210.56, 136.64000000000001]","[108, 41, 100, 101]",0.3142492931149056
saint_bernard_82,28,"[34.048, 53.536, 189.952, 142.464]","[47, 46, 129, 98]",0.4162830280504375
wheaten_terrier_37,35,"[37.0, 7.6160000000000005, 149.184, 216.38400000000001]","[73, 45, 151, 123]",0.3769490340898371
Birman_76,6,"[0.448, 33.824, 223.552, 162.17600000000002]","[0, 45, 159, 123]",0.5370962305035155
Siamese_39,6,"[17.92, 47.304, 154.112, 122.304]","[100, 25, 94, 108]",0.27041117366265754
samoyed_52,29,"[52.68, 6.72, 130.816, 217.28]","[57, 0, 117, 121]",0.45774691013680563
boxer_9,8,"[48.712, 17.472, 138.88, 206.528]","[56, 0, 123, 136]",0.47285620709190485
shiba_inu_40,31,"[90.496, 46.816, 98.56, 116.48]","[71, 41, 113, 114]",0.7100370593244516
miniature_pinscher_29,21,"[15.232000000000001, 43.024, 118.272, 153.216]","[49, 41, 103, 104]",0.42626990845682444
Siamese_75,32,"[32.896, 9.856, 159.04, 214.144]","[35, 56, 127, 107]",0.39900213632362014
pomeranian_21,24,"[79.296, 61.192, 109.76, 107.968]","[84, 72, 98, 95]",0.7856163731052587
British_Shorthair_218,9,"[0.0, 20.96, 186.66666666666669, 189.65333333333334]","[39, 55, 168, 129]",0.5009604803395198
staffordshire_bull_terrier_28,34,"[43.456, 56.263999999999996, 106.624, 117.376]","[43, 48, 137, 110]",0.6480917024411318
Siamese_227,6,"[38.0, 7.466666666666667, 144.10666666666668, 216.53333333333333]","[55, 26, 134, 129]",0.5109117272259166
havanese_29,16,"[41.664, 42.376, 113.792, 139.776]","[0, 48, 115, 102]",0.37113510227466884
Egyptian_Mau_92,11,"[52.02452316076294, 59.81471389645777, 117.7983651226158, 133.66757493188013]","[58, 81, 109, 116]",0.7601449368609143
samoyed_50,29,"[85.568, 31.584, 138.43200000000002, 164.416]","[107, 26, 117, 110]",0.5217730968105192
german_shorthaired_66,14,"[57.568, 28.672, 136.64000000000001, 194.43200000000002]","[69, 58, 117, 118]",0.5196635696093047
Sphynx_25,33,"[37.448, 26.432000000000002, 121.85600000000001, 197.568]","[25, 35, 173, 132]",0.5218019877556411
Russian_Blue_9,27,"[36.654545454545456, 40.96, 102.63272727272728, 141.7309090909091]","[20, 40, 105, 120]",0.6324055442120505
great_pyrenees_78,15,"[61.120000000000005, 41.216, 103.936, 156.352]","[62, 17, 98, 112]",0.46192753904809486
chihuahua_200,10,"[38.08, 42.18666666666667, 127.68, 151.57333333333335]","[75, 31, 103, 110]",0.4130080361102669
havanese_94,16,"[69.44, 70.56, 97.664, 83.776]","[54, 59, 124, 112]",0.5891344516129032
havanese_20,16,"[22.400000000000002, 39.688, 176.96, 146.048]","[95, 54, 106, 101]",0.4052380172089158
Ragdoll_263,26,"[0.8145454545454546, 19.330909090909092, 213.00363636363636, 187.75272727272727]","[28, 58, 153, 146]",0.5585615217471626
pomeranian_88,24,"[71.232, 93.408, 87.36, 102.144]","[66, 85, 91, 101]",0.7806480661808145
Ragdoll_74,26,"[19.712, 42.824, 203.84, 142.464]","[36, 41, 115, 127]",0.49215132141250634
keeshond_30,18,"[60.480000000000004, 58.464, 101.696, 128.576]","[57, 66, 115, 106]",0.7441570260128549
chihuahua_63,33,"[58.016000000000005, 21.504, 137.536, 202.048]","[44, 20, 113, 110]",0.36429946235885413
american_bulldog_23,1,"[21.056, 37.448, 151.872, 147.392]","[90, 48, 106, 110]",0.36601583124622633
Persian_260,23,"[0.0, 52.98461538461538, 220.55384615384617, 141.2923076923077]","[55, 70, 142, 122]",0.5559234846997105
miniature_pinscher_196,21,"[33.973333333333336, 0.0, 141.12, 223.25333333333333]","[74, 0, 103, 170]",0.5399327372511212
beagle_69,4,"[62.72, 56.0, 161.28, 70.784]","[49, 42, 105, 106]",0.40169174529123014
