index,pred_class,true_bbox,cam_bboxes,resnet_iou
great_pyrenees_26,15,"[5.824, 59.808, 154.112, 117.376]","[36, 29, 145, 137]",0.5308349666412812
american_bulldog_75,1,"[28.448, 25.984, 166.656, 198.016]","[0, 26, 179, 160]",0.6414616952438835
beagle_43,4,"[61.824, 56.672, 97.664, 139.328]","[40, 41, 184, 128]",0.4188946486087555
great_pyrenees_30,15,"[70.336, 37.896, 95.424, 148.736]","[34, 36, 138, 152]",0.676629675057208
saint_bernard_197,28,"[49.728, 47.712, 129.024, 124.992]","[22, 27, 134, 123]",0.5000479147306097
chihuahua_41,10,"[75.712, 49.096000000000004, 134.848, 136.64000000000001]","[36, 40, 155, 137]",0.5918480586384767
chihuahua_70,10,"[29.568, 38.792, 182.784, 146.94400000000002]","[40, 44, 184, 144]",0.8445010132993135
British_Shorthair_248,9,"[53.77333333333333, 41.81333333333333, 100.80000000000001, 139.62666666666667]","[26, 16, 142, 124]",0.45431016501514426
British_Shorthair_212,9,"[5.688000000000001, 8.512, 210.112, 215.488]","[0, 17, 224, 147]",0.6527403030719157
Persian_56,23,"[0.0, 20.896, 223.552, 181.888]","[0, 38, 224, 186]",0.8098419286311179
Birman_91,6,"[6.272, 55.856, 212.352, 107.072]","[0, 41, 177, 144]",0.6104635805274604
japanese_chin_84,17,"[51.296, 21.504, 137.536, 202.496]","[31, 0, 154, 147]",0.49776710176982414
Bombay_49,7,"[0.0, 26.74074074074074, 224.0, 136.19753086419752]","[45, 51, 179, 137]",0.5725776122951958
Ragdoll_6,26,"[9.706666666666667, 57.266666666666666, 176.21333333333334, 112.37333333333333]","[82, 22, 142, 133]",0.35597650064916314
saint_bernard_76,28,"[46.368, 56.448, 128.576, 101.248]","[62, 56, 137, 122]",0.6249951440446866
Maine_Coon_222,20,"[0.0, 26.48, 223.25333333333333, 174.72]","[22, 79, 202, 145]",0.5627252839279796
newfoundland_56,22,"[144.256, 108.68, 79.744, 65.856]","[18, 41, 178, 183]",0.09900796188781395
Egyptian_Mau_8,11,"[22.400000000000002, 56.04, 198.24, 130.66666666666669]","[0, 54, 164, 170]",0.5244301742356218
japanese_chin_27,17,"[35.392, 54.472, 135.296, 131.264]","[33, 52, 173, 141]",0.7280569894641906
japanese_chin_79,17,"[28.672, 81.312, 136.192, 89.152]","[44, 57, 138, 134]",0.5426016803332414
Abyssinian_216,0,"[32.85333333333333, 28.746666666666666, 191.14666666666668, 167.25333333333333]","[29, 54, 195, 170]",0.7147158014805783
havanese_55,16,"[25.984, 44.128, 135.296, 141.568]","[40, 25, 149, 142]",0.5864663866826959
havanese_2,16,"[0.0, 6.272, 215.488, 180.544]","[105, 37, 119, 143]",0.393790767133373
samoyed_197,29,"[44.576, 32.704, 140.224, 189.504]","[43, 0, 141, 150]",0.5213366382267981
Abyssinian_201,0,"[70.93333333333334, 90.72, 150.08, 105.28]","[55, 67, 144, 133]",0.6279987257371874
samoyed_58,29,"[54.472, 57.344, 107.968, 162.17600000000002]","[43, 25, 181, 156]",0.41212906143093125
wheaten_terrier_193,35,"[25.088, 68.016, 187.71200000000002, 111.552]","[93, 40, 131, 141]",0.513075346743521
Bengal_4,5,"[36.288000000000004, 37.856, 187.71200000000002, 142.912]","[22, 35, 178, 167]",0.7056487023963887
Abyssinian_91,0,"[51.44274809160305, 0.8549618320610687, 107.72519083969465, 221.43511450381678]","[29, 0, 140, 176]",0.6368441875772665
english_setter_4,13,"[28.448, 73.92, 149.632, 117.824]","[42, 54, 155, 134]",0.6786084698325819
keeshond_21,18,"[67.2, 70.112, 63.168, 92.288]","[55, 36, 127, 134]",0.3425577849335996
Ragdoll_80,26,"[29.344, 31.808, 166.208, 192.192]","[0, 38, 184, 186]",0.7691071402390892
basset_hound_72,3,"[46.856, 74.368, 138.88, 149.632]","[32, 67, 139, 157]",0.7730952501947842
american_bulldog_21,1,"[76.424, 20.608, 93.184, 153.216]","[41, 0, 138, 163]",0.5645606356460998
British_Shorthair_64,9,"[79.744, 61.192, 126.784, 85.568]","[62, 54, 127, 126]",0.5341620992951573
Persian_264,23,"[5.656565656565657, 27.262626262626263, 205.8989898989899, 168.56565656565655]","[104, 0, 120, 154]",0.34460621002620295
pug_78,25,"[0.0, 53.128, 180.544, 132.608]","[24, 44, 200, 157]",0.6002727254220851
leonberger_21,19,"[10.304, 72.84, 211.45600000000002, 94.976]","[0, 56, 166, 138]",0.5243034950969778
english_cocker_spaniel_87,12,"[39.136, 34.048, 148.288, 189.952]","[48, 63, 176, 144]",0.6004883659647733
beagle_53,4,"[80.64, 64.68, 86.912, 100.8]","[28, 42, 151, 142]",0.4085780057830428
newfoundland_85,22,"[38.448, 56.896, 148.288, 154.56]","[30, 42, 194, 182]",0.6491274861221253
havanese_44,16,"[17.472, 42.136, 163.52, 140.224]","[65, 51, 159, 133]",0.5283237652143367
english_setter_198,13,"[27.776, 23.344, 195.776, 175.616]","[19, 21, 188, 177]",0.8610280614822482
Sphynx_24,10,"[49.13333333333333, 31.733333333333334, 137.2, 190.4]","[24, 0, 144, 153]",0.42722079527412715
Birman_89,6,"[0.896, 45.512, 222.656, 140.672]","[0, 0, 142, 163]",0.4375368860577202
great_pyrenees_61,15,"[51.52, 49.992000000000004, 168.0, 107.072]","[74, 0, 150, 152]",0.5721656662595769
Russian_Blue_203,27,"[3.584, 54.432, 220.416, 141.568]","[36, 40, 148, 164]",0.6068877443349011
english_setter_44,13,"[78.848, 71.048, 85.568, 77.056]","[44, 40, 139, 126]",0.3764718401278976
yorkshire_terrier_37,36,"[7.168, 38.344, 196.672, 146.048]","[0, 47, 185, 160]",0.7209228536868744
pomeranian_3,24,"[45.248, 28.0, 131.712, 152.768]","[39, 52, 169, 140]",0.6323490984407492
basset_hound_36,3,"[42.56, 48.647999999999996, 121.408, 136.64000000000001]","[35, 50, 150, 155]",0.7015010146591905
japanese_chin_28,17,"[0.448, 38.344, 221.76, 147.392]","[28, 42, 196, 164]",0.7561886673950531
english_cocker_spaniel_1,12,"[37.896, 34.496, 146.048, 189.504]","[98, 42, 126, 182]",0.4473322038674841
British_Shorthair_68,9,"[24.192, 75.08, 170.68800000000002, 86.016]","[95, 37, 129, 147]",0.3429156250383898
english_cocker_spaniel_77,12,"[10.752, 53.984, 206.528, 134.848]","[0, 41, 164, 138]",0.6116331587954086
Bengal_3,5,"[0.448, 22.240000000000002, 222.208, 157.696]","[0, 55, 224, 169]",0.6150758876319915
chihuahua_80,10,"[75.712, 57.120000000000005, 72.128, 130.368]","[54, 41, 139, 136]",0.43980133320930354
japanese_chin_82,17,"[0.0, 84.144, 123.2, 102.144]","[27, 58, 141, 136]",0.44799411759556723
Maine_Coon_37,20,"[51.968, 53.128, 172.032, 130.816]","[24, 25, 158, 159]",0.5555956032791974
Bombay_37,7,"[0.0, 8.96, 224.00000000000003, 153.44000000000003]","[73, 0, 151, 158]",0.6299782328281196
Siamese_51,32,"[0.448, 5.136, 223.552, 216.832]","[0, 44, 224, 145]",0.6678255169212246
basset_hound_85,3,"[11.200000000000001, 47.263999999999996, 158.592, 126.784]","[37, 33, 171, 141]",0.6144764266914704
pomeranian_98,24,"[34.792, 0.0, 154.56, 221.312]","[48, 0, 176, 148]",0.5318593646470949
British_Shorthair_75,9,"[0.0, 54.472, 202.94400000000002, 112.0]","[74, 35, 150, 155]",0.45791514997780464
great_pyrenees_58,15,"[39.872, 52.68, 163.072, 133.504]","[67, 29, 157, 141]",0.5704444387858355
japanese_chin_98,17,"[34.048, 88.864, 65.856, 55.552]","[0, 60, 150, 121]",0.20156652958677682
Abyssinian_78,0,"[65.8711111111111, 34.346666666666664, 105.0311111111111, 189.65333333333334]","[36, 56, 140, 168]",0.6840753455499079
Russian_Blue_97,27,"[8.064, 39.896, 198.912, 134.848]","[0, 23, 151, 156]",0.6196784267992302
havanese_57,22,"[64.184, 72.57600000000001, 107.072, 120.06400000000001]","[32, 72, 163, 152]",0.5188687684856312
leonberger_76,19,"[19.0, 3.584, 184.576, 220.416]","[0, 0, 224, 200]",0.7364170064065231
Siamese_254,5,"[93.0, 55.25333333333334, 40.32, 74.66666666666667]","[63, 39, 134, 156]",0.1440183696900115
english_setter_5,12,"[44.8, 0.56, 150.64000000000001, 223.44000000000003]","[62, 0, 143, 182]",0.6825165993641248
Sphynx_213,10,"[86.61333333333334, 60.85333333333333, 107.52000000000001, 63.46666666666667]","[37, 26, 187, 139]",0.26252975801177236
Siamese_37,32,"[60.480000000000004, 44.168, 113.34400000000001, 141.12]","[26, 30, 150, 146]",0.651005797657856
Sphynx_96,33,"[68.36, 17.92, 112.896, 174.272]","[39, 0, 159, 175]",0.5957723063894199
Russian_Blue_41,27,"[51.968, 68.36, 172.032, 103.488]","[28, 41, 134, 145]",0.44056638671380494
Russian_Blue_79,27,"[94.976, 50.44, 92.288, 90.496]","[78, 27, 146, 134]",0.4268909654467389
Abyssinian_84,0,"[68.24000000000001, 20.720000000000002, 107.52000000000001, 202.16000000000003]","[35, 41, 153, 183]",0.6479807144355607
boxer_73,8,"[2.3440000000000003, 4.48, 217.28, 215.04]","[30, 0, 194, 170]",0.6495923224785562
pomeranian_38,18,"[47.936, 4.448, 127.232, 206.976]","[37, 16, 169, 162]",0.6226991954412238
beagle_86,3,"[56.448, 57.16, 118.72, 118.72]","[42, 50, 163, 141]",0.6132549449593178
Sphynx_28,33,"[60.480000000000004, 6.72, 136.192, 215.488]","[38, 0, 186, 163]",0.5545379750027053
samoyed_9,29,"[63.84, 34.048, 104.384, 189.952]","[51, 43, 173, 145]",0.508296436160335
yorkshire_terrier_64,36,"[54.656, 49.992000000000004, 101.248, 118.272]","[34, 40, 162, 154]",0.4799905185185185
Abyssinian_76,0,"[95.832, 80.19200000000001, 52.416000000000004, 66.752]","[54, 57, 138, 116]",0.21857026686656675
keeshond_71,18,"[25.088, 60.256, 139.328, 116.032]","[29, 53, 161, 147]",0.6514092806728988
Sphynx_93,33,"[48.832, 22.992, 137.984, 165.76]","[29, 0, 164, 175]",0.6855015444349887
american_pit_bull_terrier_203,2,"[61.6, 57.49333333333334, 101.54666666666667, 130.66666666666669]","[57, 43, 146, 140]",0.6079371931329209
yorkshire_terrier_85,36,"[6.272, 44.168, 216.832, 132.16]","[0, 34, 224, 190]",0.6733204210526313
american_pit_bull_terrier_64,34,"[74.368, 51.784, 149.632, 134.4]","[61, 48, 163, 148]",0.833632100812469
Ragdoll_210,26,"[67.6, 4.48, 116.48, 216.53333333333333]","[45, 0, 179, 161]",0.5091253552125979
shiba_inu_83,31,"[52.864000000000004, 28.0, 171.136, 167.552]","[32, 32, 192, 150]",0.807149362403922
Abyssinian_4,5,"[46.856, 39.872, 139.328, 184.12800000000001]","[29, 35, 154, 154]",0.698478357157523
samoyed_22,29,"[0.0, 32.480000000000004, 223.552, 162.624]","[54, 31, 170, 168]",0.7384031097034262
staffordshire_bull_terrier_66,34,"[67.648, 50.304, 142.016, 133.504]","[54, 37, 170, 166]",0.6718534395464208
english_setter_3,17,"[17.024, 37.856, 186.368, 157.696]","[85, 52, 122, 153]",0.5471785173791471
Egyptian_Mau_22,11,"[30.912, 52.232, 172.48, 127.232]","[38, 49, 157, 151]",0.7779636649771646
keeshond_86,18,"[111.552, 68.32, 61.376000000000005, 115.136]","[81, 50, 143, 135]",0.3660495796943795
samoyed_1,29,"[59.136, 49.544, 150.976, 127.68]","[33, 41, 151, 148]",0.6207712731135447
english_setter_53,13,"[34.944, 82.928, 125.44, 84.224]","[66, 66, 141, 128]",0.3847042492337219
german_shorthaired_69,14,"[60.744, 8.96, 89.60000000000001, 193.984]","[36, 20, 152, 143]",0.4871015414501026
keeshond_64,18,"[76.608, 67.568, 147.392, 116.032]","[84, 53, 140, 133]",0.834003649007471
havanese_50,16,"[58.504000000000005, 42.56, 114.24000000000001, 166.208]","[42, 23, 148, 131]",0.49643425062012986
leonberger_198,19,"[0.0, 57.16, 179.648, 118.272]","[29, 67, 157, 138]",0.6146023585034466
Russian_Blue_76,27,"[6.272, 54.879999999999995, 203.392, 124.096]","[44, 43, 180, 153]",0.6380208381126924
samoyed_6,29,"[43.008, 37.0, 124.992, 149.184]","[43, 26, 149, 150]",0.7354674647591452
german_shorthaired_92,14,"[62.048, 34.944, 110.208, 183.68]","[42, 28, 156, 141]",0.5379233279073187
basset_hound_198,3,"[40.584, 0.0, 141.568, 150.08]","[61, 46, 163, 137]",0.4071780504565644
leonberger_25,19,"[34.496, 39.688, 189.056, 146.048]","[50, 37, 174, 171]",0.7916379126357106
pug_65,25,"[0.448, 48.088, 191.744, 152.32]","[0, 43, 224, 160]",0.814912
staffordshire_bull_terrier_91,34,"[55.552, 70.6, 80.19200000000001, 100.352]","[42, 59, 148, 136]",0.39981257869634346
Bengal_20,5,"[55.144, 12.992, 105.28, 158.144]","[37, 66, 150, 131]",0.4387007047495518
american_pit_bull_terrier_24,14,"[66.752, 57.84, 79.296, 135.744]","[43, 57, 155, 127]",0.4893126259715049
shiba_inu_22,31,"[68.992, 33.824, 146.048, 153.66400000000002]","[59, 28, 165, 145]",0.7805545335683455
beagle_8,4,"[7.792, 0.0, 208.32, 221.76]","[28, 54, 196, 152]",0.6032790196861089
great_pyrenees_89,15,"[40.768, 47.68, 134.4, 142.464]","[0, 20, 148, 140]",0.4328921176860497
chihuahua_23,10,"[19.712, 32.032, 171.136, 163.968]","[93, 0, 131, 150]",0.31914859664727774
keeshond_28,18,"[72.128, 42.784, 149.184, 152.768]","[40, 42, 184, 156]",0.7939848561872912
boxer_41,8,"[69.03999999999999, 17.472, 87.36, 198.016]","[45, 0, 127, 134]",0.4217580453509552
Sphynx_243,33,"[3.982222222222222, 27.977777777777778, 220.01777777777778, 173.22666666666666]","[0, 0, 161, 162]",0.4876789658241385
boxer_36,8,"[53.576, 5.376, 128.576, 218.624]","[20, 0, 164, 157]",0.5673380932381353
Maine_Coon_47,17,"[0.0, 90.75999999999999, 81.08800000000001, 72.57600000000001]","[0, 62, 131, 125]",0.35939191987786273
pug_1,25,"[39.424, 41.888, 184.12800000000001, 143.36]","[0, 36, 188, 144]",0.6227947386754294
samoyed_69,29,"[48.832, 70.112, 127.232, 85.12]","[0, 33, 163, 135]",0.4203822698215239
leonberger_98,19,"[117.376, 49.992000000000004, 62.272, 124.096]","[77, 32, 147, 136]",0.3607360363581087
boxer_89,8,"[64.96000000000001, 60.744, 112.896, 124.992]","[42, 43, 150, 141]",0.6518840791358514
Russian_Blue_80,27,"[43.008, 60.744, 180.096, 125.888]","[24, 44, 151, 161]",0.5471849080878852
Ragdoll_49,26,"[37.896, 0.0, 142.912, 224.0]","[25, 0, 152, 181]",0.7330543254758333
german_shorthaired_7,14,"[70.6, 15.232000000000001, 95.424, 159.488]","[34, 18, 155, 132]",0.5456812313304804
shiba_inu_69,31,"[37.896, 75.264, 110.208, 148.288]","[0, 81, 184, 143]",0.5830716135218539
scottish_terrier_76,35,"[125.888, 64.88, 75.712, 120.512]","[102, 53, 122, 132]",0.5636981733289348
shiba_inu_39,31,"[24.782978723404256, 42.58723404255319, 185.39574468085107, 144.88510638297873]","[0, 36, 168, 141]",0.6150441207744564
staffordshire_bull_terrier_86,1,"[61.824, 59.120000000000005, 155.45600000000002, 133.952]","[35, 48, 189, 176]",0.626011367003367
staffordshire_bull_terrier_47,34,"[17.472, 29.823999999999998, 206.08, 170.24]","[0, 0, 184, 176]",0.5644657985833095
american_bulldog_47,1,"[49.056, 27.776, 95.872, 180.544]","[28, 22, 148, 155]",0.551461383736709
samoyed_36,29,"[60.704, 14.336, 124.992, 208.32]","[52, 0, 172, 160]",0.5150229928220497
Birman_26,6,"[86.28, 20.608, 90.496, 198.464]","[56, 0, 145, 152]",0.4230009658508601
Bengal_81,5,"[83.776, 63.088, 77.504, 86.912]","[58, 49, 141, 136]",0.3512738656654152
Persian_256,23,"[15.186440677966102, 61.72542372881356, 136.67796610169492, 132.8813559322034]","[56, 40, 133, 140]",0.4456251517851322
german_shorthaired_192,14,"[60.032000000000004, 71.048, 99.008, 114.688]","[33, 89, 151, 135]",0.43215723528165984
american_pit_bull_terrier_6,8,"[0.0, 61.152, 106.176, 133.504]","[0, 41, 136, 146]",0.6464808452979647
great_pyrenees_25,15,"[31.36, 33.824, 174.72, 162.17600000000002]","[42, 30, 182, 150]",0.7577860068581118
newfoundland_21,22,"[57.792, 47.752, 108.416, 138.43200000000002]","[23, 47, 157, 139]",0.6861846118351591
keeshond_6,18,"[4.032, 0.0, 219.96800000000002, 224.0]","[24, 0, 200, 224]",0.9092231597323248
Ragdoll_48,26,"[61.792, 5.376, 132.608, 215.936]","[44, 0, 162, 170]",0.6356340779470937
german_shorthaired_44,14,"[70.152, 73.024, 116.032, 150.976]","[35, 84, 164, 140]",0.6703297060842719
Russian_Blue_69,27,"[0.0, 63.84, 41.664, 95.424]","[0, 32, 129, 133]",0.23172731456548348
pug_74,8,"[67.936, 17.92, 73.47200000000001, 126.784]","[48, 0, 138, 139]",0.4538519211126612
keeshond_41,18,"[47.04, 28.896, 115.136, 137.536]","[47, 16, 144, 144]",0.7028497037027924
Sphynx_73,34,"[88.256, 41.44, 102.592, 86.464]","[55, 0, 130, 148]",0.42363137342798807
Russian_Blue_226,7,"[1.4933333333333334, 0.0, 221.76000000000002, 203.84]","[96, 42, 128, 139]",0.3904049841655109
Ragdoll_53,6,"[29.12, 28.672, 194.88, 195.328]","[0, 27, 224, 197]",0.8626160406091371
Persian_7,23,"[1.344, 38.752, 177.856, 157.248]","[0, 35, 195, 168]",0.8537087999999998
saint_bernard_62,28,"[35.84, 56.672, 128.576, 139.328]","[77, 24, 147, 125]",0.28601817256378514
pomeranian_42,24,"[29.12, 37.448, 121.408, 130.368]","[50, 54, 147, 135]",0.47219197919259015
Egyptian_Mau_7,11,"[40.96, 47.36, 149.12, 138.24]","[34, 61, 190, 163]",0.5629727851627957
Persian_221,26,"[30.613333333333333, 29.493333333333332, 165.76000000000002, 166.50666666666666]","[23, 38, 180, 186]",0.7506457769556163
Siamese_77,32,"[1.344, 35.616, 180.992, 152.32]","[41, 30, 154, 153]",0.687479867614955
Bombay_71,7,"[95.76, 30.8, 111.44000000000001, 138.88000000000002]","[80, 28, 144, 130]",0.7079930877918205
Sphynx_75,33,"[38.528, 49.928, 142.464, 118.272]","[0, 34, 189, 163]",0.5469374560327196
german_shorthaired_85,14,"[55.528, 28.224, 95.872, 159.04]","[35, 27, 150, 133]",0.5599056152171361
scottish_terrier_21,30,"[59.136, 44.576, 130.816, 109.312]","[45, 37, 151, 136]",0.6963263825477213
keeshond_70,18,"[0.896, 77.872, 121.408, 107.968]","[0, 64, 141, 160]",0.5810363007092199
yorkshire_terrier_19,16,"[37.448, 9.856, 147.84, 214.144]","[48, 38, 176, 152]",0.5558326260534958
saint_bernard_40,28,"[45.248, 46.408, 147.84, 139.776]","[52, 37, 172, 140]",0.7000494034546466
Ragdoll_81,26,"[28.448, 0.0, 167.104, 224.0]","[0, 0, 224, 206]",0.700348177990047
Bombay_56,7,"[0.0, 28.896, 196.672, 166.656]","[31, 30, 193, 142]",0.6417691314426482
Persian_40,23,"[0.0, 37.448, 224.0, 146.94400000000002]","[28, 35, 196, 164]",0.7943262411347519
beagle_45,34,"[60.480000000000004, 73.736, 100.8, 95.424]","[38, 51, 155, 145]",0.4279750478309233
Birman_86,6,"[17.472, 73.736, 190.4, 97.21600000000001]","[63, 40, 141, 139]",0.5617471314351612
saint_bernard_37,28,"[75.52799999999999, 94.528, 93.184, 64.06400000000001]","[35, 57, 130, 120]",0.36191467204151506
Siamese_29,32,"[39.688, 34.944, 145.6, 163.072]","[63, 27, 161, 143]",0.5459644654020581
Siamese_87,32,"[0.448, 52.68, 145.15200000000002, 125.44]","[26, 38, 155, 145]",0.5842088048039522
leonberger_49,19,"[0.0, 28.0, 224.0, 167.104]","[0, 24, 224, 161]",0.9175706003366373
shiba_inu_27,31,"[45.696, 68.136, 64.06400000000001, 94.08]","[0, 39, 155, 132]",0.29458167741935487
saint_bernard_74,28,"[58.688, 36.064, 140.224, 149.632]","[36, 0, 144, 136]",0.4262427635659771
english_cocker_spaniel_24,12,"[37.448, 12.992, 106.624, 211.008]","[0, 0, 184, 170]",0.45199412490452967
Ragdoll_204,6,"[1.792, 58.912, 219.072, 113.34400000000001]","[69, 31, 155, 150]",0.5576351929717871
miniature_pinscher_47,21,"[110.47200000000001, 95.424, 58.24, 99.456]","[78, 84, 128, 124]",0.36493935483870965
samoyed_38,29,"[103.04, 37.0, 120.96000000000001, 149.184]","[95, 37, 129, 145]",0.9129723476316863
boxer_81,8,"[39.424, 38.344, 93.184, 133.504]","[42, 0, 142, 153]",0.4369117708482701
miniature_pinscher_9,10,"[39.688, 6.72, 117.376, 213.248]","[59, 0, 139, 136]",0.40560269646979547
newfoundland_74,22,"[38.0, 48.384, 119.168, 175.616]","[30, 28, 159, 196]",0.6715379119496854
Birman_82,6,"[3.5, 39.5, 220.5, 149.5]","[0, 0, 177, 167]",0.5475218117690737
Maine_Coon_2,20,"[21.0, 11.200000000000001, 180.69333333333333, 206.82666666666668]","[32, 20, 192, 165]",0.6820338715325253
japanese_chin_40,17,"[78.4, 70.6, 72.128, 79.296]","[39, 36, 137, 129]",0.32362710847054843
Siamese_35,32,"[44.168, 40.32, 141.12, 180.544]","[34, 53, 167, 150]",0.7209718582940112
Abyssinian_223,0,"[60.480000000000004, 48.16, 119.46666666666667, 147.09333333333333]","[43, 41, 152, 157]",0.7363706931873206
Russian_Blue_84,27,"[42.112, 38.792, 152.768, 147.392]","[35, 58, 189, 150]",0.6259488276139349
Bombay_96,7,"[14.336, 50.848, 208.768, 120.96000000000001]","[0, 44, 192, 147]",0.6718567221975716
Maine_Coon_34,20,"[5.376, 32.304, 218.624, 168.448]","[0, 30, 178, 160]",0.7147789533097016
pomeranian_76,24,"[62.496, 21.504, 133.504, 202.496]","[45, 33, 179, 141]",0.5627697507923957
japanese_chin_5,17,"[2.688, 29.344, 220.864, 166.656]","[27, 41, 172, 145]",0.6775643725232028
Russian_Blue_81,27,"[5.824, 30.688, 212.352, 155.008]","[97, 43, 127, 142]",0.5099385336289071
Abyssinian_88,0,"[0.0, 39.616, 191.296, 148.736]","[38, 23, 153, 140]",0.6090609274671366
basset_hound_60,3,"[99.904, 39.344, 81.536, 144.704]","[73, 62, 151, 139]",0.4357673795966188
boxer_59,1,"[37.448, 24.64, 133.504, 198.912]","[0, 0, 207, 171]",0.4607005043930806
Persian_86,23,"[38.344, 39.872, 131.264, 184.12800000000001]","[0, 39, 182, 154]",0.6262291979258989
Sphynx_4,33,"[86.2253052164262, 20.137624861265262, 66.3795782463929, 182.73029966703663]","[40, 0, 184, 165]",0.29251091251117683
staffordshire_bull_terrier_38,34,"[78.4, 38.752, 145.15200000000002, 156.352]","[44, 21, 180, 176]",0.7163764363636365
scottish_terrier_59,30,"[63.984, 34.048, 92.736, 126.784]","[40, 36, 153, 137]",0.5475550578441888
scottish_terrier_20,30,"[46.368, 4.48, 140.672, 219.52]","[41, 0, 152, 147]",0.604314207392003
wheaten_terrier_9,35,"[57.608000000000004, 20.608, 128.576, 203.392]","[29, 0, 195, 224]",0.598702605128205
leonberger_191,19,"[41.44, 4.032, 137.088, 219.072]","[39, 0, 185, 183]",0.6234468558403405
american_bulldog_28,1,"[80.00800000000001, 25.984, 75.712, 145.15200000000002]","[44, 0, 140, 142]",0.3977101029100316
leonberger_81,19,"[17.92, 50.368, 193.088, 141.568]","[0, 32, 165, 132]",0.5157999341616737
american_pit_bull_terrier_84,14,"[29.12, 29.688, 181.44, 164.416]","[0, 58, 224, 127]",0.6539443645722989
yorkshire_terrier_7,30,"[64.96000000000001, 66.608, 75.712, 78.848]","[44, 46, 152, 127]",0.3092488487360134
Sphynx_237,10,"[4.71578947368421, 29.505263157894735, 213.38947368421051, 168.5894736842105]","[92, 0, 132, 154]",0.38664977780870036
British_Shorthair_265,27,"[0.29396325459317585, 28.293963254593177, 223.41207349081364, 130.51968503937007]","[41, 31, 183, 137]",0.7562685951144208
pug_193,25,"[0.0, 42.93333333333334, 214.29333333333335, 152.32]","[75, 66, 149, 133]",0.5225550141693459
Persian_266,29,"[9.625, 61.90625, 170.84375, 105.0]","[78, 29, 146, 138]",0.39371577950681325
Siamese_56,6,"[0.896, 29.344, 223.104, 166.208]","[0, 0, 154, 170]",0.516096646704437
Egyptian_Mau_33,11,"[33.81132075471698, 60.1542730299667, 179.24972253052164, 101.93118756936738]","[21, 55, 143, 140]",0.5303691308855429
newfoundland_96,22,"[49.544, 0.0, 124.544, 205.632]","[41, 0, 158, 174]",0.6894549650445575
beagle_25,4,"[34.048, 48.16, 105.28, 141.12]","[42, 17, 147, 139]",0.4233177614294219
Sphynx_29,33,"[0.0, 28.896, 209.66400000000002, 163.968]","[35, 36, 169, 188]",0.6687664431582312
pomeranian_39,24,"[57.344, 53.864000000000004, 135.296, 167.104]","[44, 42, 141, 129]",0.5785825653438781
British_Shorthair_59,9,"[62.272, 47.304, 161.728, 125.44]","[43, 63, 181, 161]",0.5602578112401785
beagle_93,4,"[29.568, 41.480000000000004, 142.912, 129.472]","[0, 41, 194, 147]",0.6488218831615119
pug_30,25,"[39.168, 6.272, 138.88, 195.328]","[23, 0, 201, 164]",0.5736481665687597
Egyptian_Mau_69,5,"[37.448, 38.976, 132.608, 152.768]","[50, 0, 174, 184]",0.4994083325133679
keeshond_8,18,"[57.53333333333333, 21.46666666666667, 127.86666666666667, 201.6]","[37, 0, 163, 179]",0.5786355349925563
saint_bernard_31,28,"[77.056, 75.08, 89.152, 101.248]","[44, 52, 146, 134]",0.4613811948476794
scottish_terrier_73,30,"[72.0, 18.666666666666668, 98.46666666666667, 205.33333333333334]","[38, 24, 149, 150]",0.5313238449412119
miniature_pinscher_95,33,"[55.368, 17.92, 112.896, 206.08]","[36, 0, 188, 191]",0.4930174260364346
Ragdoll_94,26,"[67.016, 62.272, 113.34400000000001, 138.43200000000002]","[40, 38, 160, 164]",0.5979587121951221
boxer_197,8,"[69.888, 69.21600000000001, 74.816, 77.952]","[61, 56, 130, 130]",0.3450921202366864
english_setter_50,13,"[25.984, 62.984, 147.84, 108.864]","[30, 69, 158, 128]",0.6871553626626916
wheaten_terrier_57,35,"[9.408, 28.448, 201.15200000000002, 152.768]","[52, 18, 172, 159]",0.6822778971370285
leonberger_68,19,"[9.584, 4.48, 202.94400000000002, 219.52]","[0, 18, 224, 206]",0.8551512143554116
scottish_terrier_87,30,"[71.68, 37.0, 110.208, 148.736]","[40, 26, 148, 144]",0.6360112710841295
great_pyrenees_200,15,"[103.04, 23.792, 107.072, 176.512]","[77, 0, 147, 156]",0.5114871828541745
Ragdoll_234,26,"[55.25333333333334, 59.36, 92.58666666666667, 135.14666666666668]","[39, 43, 138, 142]",0.5681031711349921
Abyssinian_33,0,"[23.89333333333333, 59.4, 151.32444444444445, 115.98222222222222]","[38, 61, 158, 126]",0.7211685177541632
saint_bernard_71,28,"[37.448, 24.192, 139.776, 168.448]","[26, 0, 155, 156]",0.6287617532161093
newfoundland_192,22,"[0.0, 31.584, 222.656, 154.112]","[29, 28, 172, 142]",0.6815709394727819
beagle_97,4,"[5.376, 56.232, 170.68800000000002, 126.336]","[0, 49, 201, 175]",0.6130501540298507
chihuahua_46,10,"[43.824, 48.384, 128.12800000000001, 142.464]","[0, 34, 155, 122]",0.4747874426961474
american_pit_bull_terrier_69,2,"[0.0, 29.792, 224.0, 165.76]","[68, 68, 156, 135]",0.5196397546775149
leonberger_29,19,"[68.992, 38.792, 130.368, 147.392]","[49, 36, 175, 148]",0.722958804233038
saint_bernard_68,28,"[20.16, 75.488, 120.06400000000001, 82.432]","[42, 45, 140, 126]",0.41649535092304035
